team_id;fifa_version;team_name;league_name;league_level;nationality_id;nationality_name;coach_id;home_stadium;international_prestige
1854;20;Albacete;La Liga 2;2;45;Spain;533871;Estadio Nacional (El Medio);1
1860;20;Getafe;La Liga;1;45;Spain;455821;Coliseum Alfonso Pérez;2
1861;20;Almería;La Liga;2;45;Spain;524461;Arena d'Oro;1
1871;20;Legia Warszawa;Ekstraklasa;1;37;Poland;896549;Waldstadion (Fussballstadion);5
1873;20;Wis?a Kraków;Ekstraklasa;1;37;Poland;458889;Stadion Europa (Generic Europe 2);3
1876;20;River Plate;Liga Profesional;1;52;Argentina;468200;;9
1877;20;Boca Juniors;Liga Profesional;1;52;Argentina;407742;;9
1878;20;Cruz Azul;Liga MX;1;83;Mexico;1552812;Estadio Azteca;7
1879;20;América;Liga MX;1;83;Mexico;465533;Estadio Azteca;9
1880;20;Guadalajara;Liga MX;1;83;Mexico;37522906;O Dromo;8
1881;20;Pumas UNAM;Liga MX;1;83;Mexico;37527066;El Monumento (Estadio Latino);6
1882;20;Toluca;Liga MX;1;83;Mexico;1552508;Stadion Europa (Generic Europe 2);7
1884;20;Panathinaikos;Super League;;22;Greece;11311416;Stadion Olympik;3
1886;20;Hungary;Friendly International;;23;Hungary;457036;Stadion Neder;4
1887;20;Vitória SC;Liga Portugal;1;38;Portugal;5159;Stade Municipal;3
1888;20;Gil Vicente;Liga Portugal;1;38;Portugal;1872907;Court Lane;1
1889;20;Belenenses;Liga Portugal;1;38;Portugal;20693917;Euro Arena;1
1892;20;Paços de Ferreira;Liga Portugal;1;38;Portugal;94328;Crown Lane;1
1893;20;Marítimo;Liga Portugal;1;38;Portugal;3526169;Stadion Neder;2
1896;20;Sporting Braga;Liga Portugal;1;38;Portugal;37522422;Stadio Classico;3
1898;20;Boavista;Liga Portugal;1;38;Portugal;6971228;Stade Municipal;1
1900;20;Moreirense;Liga Portugal;1;38;Portugal;1533144;Court Lane;1
1903;20;FC Utrecht;Eredivisie;1;34;Netherlands;523972;Ivy Lane;2
1905;20;RKC Waalwijk;Eredivisie;1;34;Netherlands;22158402;Molton Road (Sheldon Stadium);1
1906;20;AZ Alkmaar;Eredivisie;1;34;Netherlands;459182;Stadion Neder;3
1907;20;Willem II;Eredivisie;1;34;Netherlands;23716;Stadion Neder;1
1908;20;FC Twente;Eredivisie;1;34;Netherlands;456555;Waldstadion (Fussballstadion);2
1909;20;Vitesse;Eredivisie;1;34;Netherlands;23029;Stade Municipal;2
1913;20;SC Heerenveen;Eredivisie;1;34;Netherlands;37524893;Waldstadion (Fussballstadion);2
1914;20;PEC Zwolle;Eredivisie;1;34;Netherlands;896485;Molton Road (Sheldon Stadium);1
1915;20;FC Groningen;Eredivisie;1;34;Netherlands;19282253;Waldstadion (Fussballstadion);2
1917;20;Wigan Athletic;League One;2;14;England;37552530;Ivy Lane;1
1919;20;Bristol City;Championship;2;14;England;896553;Court Lane;1
1920;20;Oldham Athletic;League Two;4;14;England;24;Court Lane;1
1923;20;Luton Town;Premier League;2;14;England;7016;Court Lane;1
1925;20;Brentford;Premier League;2;14;England;24427744;Court Lane;1
1926;20;Blackpool;League One;3;14;England;524310;Molton Road (Sheldon Stadium);1
1928;20;Port Vale;League One;4;14;England;524236;Court Lane;1
1929;20;Plymouth Argyle;Championship;4;14;England;7101;Molton Road (Sheldon Stadium);1
1930;20;Northampton Town;League One;4;14;England;37430718;Court Lane;1
1932;20;Barnsley;League One;2;14;England;1458;Ivy Lane;1
1933;20;Wycombe Wanderers;League One;3;14;England;1819;Court Lane;1
1934;20;Swindon Town;League Two;4;14;England;15322;Court Lane;1
1935;20;Colchester United;League Two;4;14;England;1773;Court Lane;1
1936;20;Cheltenham Town;League One;4;14;England;468;Court Lane;1
1938;20;Peterborough United;League One;3;14;England;1749;Court Lane;1
1939;20;Huddersfield Town;Championship;2;14;England;2151;Kirklees Stadium;1
1940;20;Mansfield Town;League Two;4;14;England;455570;Court Lane;1
1943;20;AFC Bournemouth;Premier League;1;14;England;270;Vitality Stadium;1
1944;20;Cambridge United;League One;4;14;England;27048405;Town Park;1
1945;20;Bury;League One;3;14;England;;Court Lane;1
1949;20;Scunthorpe United;League Two;4;14;England;524249;Court Lane;1
1951;20;Oxford United;League One;3;14;England;455357;Court Lane;1
1952;20;Hull City;Championship;2;14;England;126;MKM Stadium;1
1954;20;Southend United;League Two;3;14;England;6711;Court Lane;1
1955;20;Rochdale;League Two;3;14;England;456159;Crown Lane;1
1958;20;Leyton Orient;League One;4;14;England;2103;Court Lane;1
1959;20;Macclesfield Town;League Two;4;14;England;18922365;Town Park;1
1960;20;Swansea City;Championship;2;14;England;904;Swansea.com Stadium;1
1961;20;Cardiff City;Championship;2;14;England;869;Cardiff City Stadium;1
1962;20;Bristol Rovers;League One;3;14;England;658;Court Lane;1
1968;20;Cádiz;La Liga;2;45;Spain;184794;Estadio Nacional (El Medio);1
1970;20;Tigres UANL;Liga MX;1;83;Mexico;896765;El Libertador (La Bombastico);8
2013;20;AS Eupen;Jupiler Pro League;1;7;Belgium;474761;Town Park;1
2017;20;Hartberg;Bundesliga;1;4;Austria;452767;Euro Park;1
2023;20;Ponferradina;La Liga 2;2;45;Spain;458512;Court Lane;1
2055;20;Sangju Sangmu;K League 1;1;167;Korea Republic;942497;Estadio de las Artes (Generic Stadium NG);1
2056;20;Daegu;K League 1;1;167;Korea Republic;319683;Stadion Olympik;2
10029;20;TSG Hoffenheim;Bundesliga;1;21;Germany;458614;PreZero Arena;5
10030;20;Paderborn;2. Bundesliga;1;21;Germany;896619;Molton Road (Sheldon Stadium);1
10031;20;Portimonense;Liga Portugal;1;38;Portugal;20694532;Arena del Centenario (Estadio del Pueblo);1
10032;20;Lugano;Super League;1;47;Switzerland;198883;Euro Park;1
15001;20;Lyngby;Superliga;1;13;Denmark;37524040;Euro Park;1
15005;20;Zulte-Waregem;Jupiler Pro League;1;7;Belgium;60361;Court Lane;2
15009;20;Rheindorf Altach;Bundesliga;1;4;Austria;29560;Town Park;1
15015;20;Burton Albion;League One;3;14;England;11018;Town Park;1
15029;20;Universidad de Chile;Primera Division;1;55;Chile;232657;;7
15040;20;WSG Tirol;Bundesliga;1;4;Austria;452862;Molton Road (Sheldon Stadium);1
15048;20;Tranmere Rovers;League Two;3;14;England;896498;Ivy Lane;1
100081;20;Kortrijk;Jupiler Pro League;1;7;Belgium;60268;Court Lane;1
100325;20;HJK;Veikkausliiga;;17;Finland;90958;Court Lane;1
100409;20;FC Augsburg;Bundesliga;1;21;Germany;38927;WWK Arena;3
100628;20;FC Emmen;Eredivisie;1;34;Netherlands;458537;Court Lane;1
100634;20;Heracles Almelo;Eredivisie;1;34;Netherlands;2510291;Stadion Neder;1
100646;20;Sparta Rotterdam;Eredivisie;1;34;Netherlands;458500;Stadion Neder;1
100651;20;VVV-Venlo;Eredivisie;1;34;Netherlands;23395;Court Lane;1
100757;20;Dinamo Bucure?ti;Liga 1;1;39;Romania;31312;Stadion 23. Maj;3
100761;20;FCSB;Liga 1;1;39;Romania;107635;Waldstadion (Fussballstadion);5
100765;20;Lokomotiv Moskva;Premier League;;40;Russia;524533;Waldstadion (Fussballstadion);4
100767;20;Spartak Moskva;Premier League;;40;Russia;1854949;Otkritie Arena;4
100804;20;St. Johnstone;Premiership;1;42;Scotland;1742;Court Lane;1
100805;20;St. Mirren;Premiership;1;42;Scotland;524215;Court Lane;1
100831;20;Alcorcón;La Liga 2;2;45;Spain;896662;Town Park;1
100888;20;Leganés;La Liga 2;1;45;Spain;456080;Municipal de Butarque;1
101007;20;Ankaragücü;Super Lig;1;48;Turkey;199825;Euro Arena;5
101014;20;?stanbul Ba?ak?ehir;Super Lig;1;48;Turkey;380;Stadion Neder;5
101020;20;Kayserispor;Super Lig;1;48;Turkey;30462;Sanderson Park (FIFA 13 NEW generic);2
101025;20;Gençlerbirli?i;Super Lig;1;48;Turkey;460450;Stadion Neder;3
101026;20;Göztepe;Super Lig;1;48;Turkey;37602008;Forest Park Stadium (Square Ground);1
101033;20;Konyaspor;Super Lig;1;48;Turkey;3568847;Euro Arena;3
101037;20;Rizespor;Super Lig;1;48;Turkey;18228014;Stadion Neder;2
101041;20;Sivasspor;Super Lig;1;48;Turkey;523954;Stadion 23. Maj;2
101047;20;Dynamo Kyiv;Premier League;;49;Ukraine;459149;Stadion Olympik;6
101059;20;Shakhtar Donetsk;Premier League;;49;Ukraine;456680;Donbass Arena;7
101083;20;Estudiantes;Liga Profesional;1;52;Argentina;6972914;O Dromo;6
101084;20;Gimnasia La Plata;Liga Profesional;1;52;Argentina;468236;Arena del Centenario (Estadio del Pueblo);2
101085;20;Racing Club;Liga Profesional;1;52;Argentina;128851;O Dromo;8
101088;20;Vélez Sarsfield;Liga Profesional;1;52;Argentina;260206;Estadio Nacional (El Medio);5
101097;20;Audax Italiano;Primera Division;1;55;Chile;458577;Stadion Neder;2
101099;20;América de Cali;Liga BetPlay;1;56;Colombia;896292;O Dromo;5
101100;20;Atlético Nacional;Liga BetPlay;1;56;Colombia;36084458;El Libertador (La Bombastico);9
101101;20;Junior;Liga BetPlay;1;56;Colombia;1030277;O Dromo;7
101102;20;Deportivo Cali;Liga BetPlay;1;56;Colombia;474734;Estadio de las Artes (Generic Stadium NG);7
101103;20;Independiente Medellín;Liga BetPlay;1;56;Colombia;235436;El Libertador (La Bombastico);6
101104;20;Santa Fe;Liga BetPlay;1;56;Colombia;19264859;Stadio Classico;5
101105;20;Millonarios;Liga BetPlay;1;56;Colombia;3526244;O Dromo;8
101106;20;Once Caldas;Liga BetPlay;1;56;Colombia;471824;O Dromo;5
101112;20;Vancouver Whitecaps;Major League Soccer;1;95;United States;37590075;BC Place Stadium;2
101114;20;Atlas;Liga MX;1;83;Mexico;460370;O Dromo;3
101121;20;Necaxa;Liga MX;1;83;Mexico;251867;Waldstadion (Fussballstadion);2
101144;20;Júbilo Iwata;J-League;1;163;Japan;524400;Crown Lane;3
101146;20;Vissel Kobe;J-League;1;163;Japan;308790;Sanderson Park (FIFA 13 NEW generic);2
101147;20;Kashima Antlers;J-League;1;163;Japan;308330;Estadio de las Artes (Generic Stadium NG);4
101148;20;Cerezo Osaka;J-League;1;163;Japan;37590394;Stadion Hanguk;5
101149;20;Shimizu S-Pulse;J-League;1;163;Japan;456588;Forest Park Stadium (Square Ground);1
101150;20;Tokyo;J-League;1;163;Japan;37429198;Stadion Olympik;5
101151;20;Yokohama F. Marinos;J-League;1;163;Japan;328728;Stadion Olympik;4
105035;20;Netherlands;Friendly International;;34;Netherlands;37523072;Johan Cruijff ArenA;8
110062;20;Girona;La Liga;2;45;Spain;186018;Estadio de Montilivi;1
110065;20;Fuenlabrada;La Liga 2;2;45;Spain;20708358;Town Park;1
110069;20;Mirandés;La Liga 2;2;45;Spain;185262;Town Park;1
110081;20;Northern Ireland;Friendly International;;35;Northern Ireland;1452907;Molton Road (Sheldon Stadium);2
110093;20;Independiente;Liga Profesional;1;52;Argentina;456309;El Libertador (La Bombastico);8
110144;20;Santos Laguna;Liga MX;1;83;Mexico;1854951;Estadio Nacional (El Medio);8
110145;20;Tiburones Rojos de Veracruz;Liga MX;1;83;Mexico;1553640;Stadio Classico;1
110147;20;Pachuca;Liga MX;1;83;Mexico;455745;Stade Municipal;7
110150;20;Querétaro;Liga MX;1;83;Mexico;252780;Stadio Classico;4
110152;20;Puebla;Liga MX;1;83;Mexico;470363;O Dromo;3
110178;20;Sandhausen;3. Liga;2;21;Germany;896531;Court Lane;1
110197;20;Würzburger Kickers;3. Liga;3;21;Germany;458184;Town Park;1
110313;20;Accrington Stanley;League Two;3;14;England;524572;Town Park;1
110329;20;St. Pauli;2. Bundesliga;2;21;Germany;31151;Ivy Lane;1
110373;20;Salernitana;Serie A;2;27;Italy;364995;Stadio Classico;1
110374;20;Fiorentina;Serie A;1;27;Italy;128261;Stadio Classico;6
110394;20;Arsenal de Sarandi;Liga Profesional;1;52;Argentina;896665;Arena del Centenario (Estadio del Pueblo);6
110395;20;Lanús;Liga Profesional;1;52;Argentina;468196;Estadio Presidente G.Lopes;7
110396;20;Newell's Old Boys;Liga Profesional;1;52;Argentina;37523462;Estadio Nacional (El Medio);6
110404;20;Banfield;Liga Profesional;1;52;Argentina;765710;Estadio Presidente G.Lopes;4
110406;20;Colón;Liga Profesional;1;52;Argentina;37664710;Stadio Classico;5
110456;20;Valenciennes;Ligue 2;2;18;France;94983;Waldstadion (Fussballstadion);1
110468;20;Viktoria Plze?;Fortuna Liga;1;12;Czech Republic;19996749;Court Lane;4
110482;20;Hallescher FC;3. Liga;3;21;Germany;20693394;Stadion Neder;1
110500;20;Eintracht Braunschweig;2. Bundesliga;3;21;Germany;36891;Euro Arena;1
110502;20;Darmstadt 98;Bundesliga;2;21;Germany;460255;Forest Park Stadium (Square Ground);1
110532;20;Waldhof Mannheim;3. Liga;3;21;Germany;20693361;Court Lane;1
110556;20;Genoa;Serie A;1;27;Italy;35571;Stadion Europa (Generic Europe 2);2
110569;20;Dijon;Ligue 2;1;18;France;95070;Court Lane;1
110580;20;Rosario Central;Liga Profesional;1;52;Argentina;252;Stadio Classico;4
110581;20;Patronato;Liga Profesional;1;52;Argentina;412537;Arena del Centenario (Estadio del Pueblo);1
110588;20;Magdeburg;2. Bundesliga;3;21;Germany;2206526;Stadion Neder;1
110591;20;FC Carl Zeiss Jena;3. Liga;3;21;Germany;37554017;Stadion 23. Maj;1
110592;20;Zwickau;3. Liga;3;21;Germany;459010;Court Lane;1
110597;20;Meppen;3. Liga;3;21;Germany;459371;Town Park;1
110636;20;Fortuna Düsseldorf;2. Bundesliga;1;21;Germany;33212;Düsseldorf-Arena;1
110645;20;Viktoria Köln;3. Liga;3;21;Germany;896532;Town Park;1
110679;20;Bayern München II;3. Liga;3;21;Germany;19979675;Town Park;1
110724;20;Mechelen;Jupiler Pro League;1;7;Belgium;23316;Stade Municipal;1
110734;20;Crotone;Serie B;2;27;Italy;896621;Crown Lane;1
110738;20;Pisa;Serie B;2;27;Italy;5332165;Stadion 23. Maj;1
110741;20;Spezia;Serie B;2;27;Italy;37351217;Town Park;1
110745;20;Jagiellonia Bia?ystok;Ekstraklasa;1;37;Poland;154013;Waldstadion (Fussballstadion);4
110746;20;Pogo? Szczecin;Ekstraklasa;1;37;Poland;460391;Stadion 23. Maj;2
110747;20;Cracovia Kraków;Ekstraklasa;1;37;Poland;456647;Molton Road (Sheldon Stadium);2
110749;20;Zag??bie Lubin;Ekstraklasa;1;37;Poland;456984;Stadion Neder;2
110752;20;Boto?ani;Liga 1;1;39;Romania;2158474;Stadion 23. Maj;2
110765;20;Incheon United;K League 1;1;167;Korea Republic;465969;Estadio de las Artes (Generic Stadium NG);2
110770;20;Sion;Super League;1;47;Switzerland;1846740;Court Lane;3
110776;20;Gaziantep F.K.;Super Lig;1;48;Turkey;107983;Stade Municipal;1
110781;20;León;Liga MX;1;83;Mexico;29303607;Stadio Classico;4
110815;20;CSM Politehnica Ia?i;Liga 1;1;39;Romania;459363;Euro Park;2
110816;20;CFR Cluj;Liga 1;1;39;Romania;883019;;5
110827;20;Real Oviedo;La Liga 2;2;45;Spain;524834;Stadion Europa (Generic Europe 2);1
110831;20;Lugo;La Liga 2;2;45;Spain;21072678;Court Lane;1
110832;20;Granada;La Liga;1;45;Spain;896473;Stadio Classico;1
110839;20;Huesca;La Liga 2;2;45;Spain;533879;El Alcoraz;1
110890;20;Crawley Town;League Two;4;14;England;3494;Town Park;1
110913;20;Waasland-Beveren;Jupiler Pro League;1;7;Belgium;60851;Court Lane;1
110929;20;Kaizer Chiefs;Premier League;;140;South Africa;286861;Stadion Olympik;6
110930;20;Orlando Pirates;Premier League;;140;South Africa;29720314;Waldstadion (Fussballstadion);5
110955;20;Shanghai Shenhua;Super League;1;155;China PR;4916358;Stadion Olympik;3
110975;20;Universidad Católica;Primera Division;1;55;Chile;429896;Stadio Classico;6
110977;20;Unión Española;Primera Division;1;55;Chile;219788;Estadio Nacional (El Medio);6
110978;20;Cobresal;Primera Division;1;55;Chile;5666333;Arena d'Oro;2
110980;20;Colo-Colo;Primera Division;1;55;Chile;474441;;4
111019;20;Argentinos Juniors;Liga Profesional;1;52;Argentina;184988;Arena del Centenario (Estadio del Pueblo);5
111042;20;Goiás;Serie A;1;54;Brazil;458991;O Dromo;3
111052;20;Fortaleza;Serie A;1;54;Brazil;212007;Arena del Centenario (Estadio del Pueblo);1
111059;20;Ceará;Serie A;1;54;Brazil;95058;O Dromo;2
111065;20;Real Salt Lake;Major League Soccer;1;95;United States;524071;Crown Lane;4
111082;20;Arka Gdynia;Ekstraklasa;1;37;Poland;524250;Stadion Neder;2
111083;20;Korona Kielce;Ekstraklasa;1;37;Poland;456904;Stadion Neder;2
111085;20;?KS ?ód?;Ekstraklasa;1;37;Poland;456170;Stadion 23. Maj;1
111086;20;Piast Gliwice;Ekstraklasa;1;37;Poland;4977578;Stadion Neder;4
111091;20;Lechia Gda?sk;Ekstraklasa;1;37;Poland;458915;Sanderson Park (FIFA 13 NEW generic);3
111092;20;?l?sk Wroc?aw;Ekstraklasa;1;37;Poland;154225;Waldstadion (Fussballstadion);3
111099;20;South Africa;Friendly International;;140;South Africa;896106;Estadio Presidente G.Lopes;4
111108;20;Peru;Friendly International;;59;Peru;524143;O Dromo;3
111109;20;Colombia;Friendly International;;56;Colombia;37553735;O Dromo;7
111112;20;Côte d'Ivoire;Friendly International;;108;Côte d'Ivoire;455928;Aloha Park (Generic Oceania 2);6
111130;20;Egypt;Friendly International;;111;Egypt;455931;El Monumento (Estadio Latino);5
111131;20;Finn Harps;Premier Division;1;25;Republic of Ireland;456463;Town Park;1
111132;20;UCD;Premier Division;1;25;Republic of Ireland;120550;Town Park;1
111138;20;Minnesota United;Major League Soccer;1;95;United States;429940;El Libertador (La Bombastico);1
111139;20;CF Montréal;Major League Soccer;1;95;United States;37563973;Molton Road (Sheldon Stadium);4
111140;20;Portland Timbers;Major League Soccer;1;95;United States;1025473;Eastpoint Arena (Football Ground);3
111144;20;Seattle Sounders;Major League Soccer;1;95;United States;429937;Lumen Field;4
111235;20;Heidenheim;Bundesliga;2;21;Germany;458978;Molton Road (Sheldon Stadium);1
111239;20;Ingolstadt;3. Liga;3;21;Germany;460156;Stadion Neder;1
111327;20;Huachipato;Primera Division;1;55;Chile;458791;Court Lane;3
111328;20;Palestino;Primera Division;1;55;Chile;470514;Arena d'Oro;4
111339;20;Kas?mpa?a;Super Lig;1;48;Turkey;199962;Stadio Classico;3
111379;20;SG Sonnenhof Großaspach;3. Liga;3;21;Germany;37444175;Court Lane;1
111393;20;Adelaide United;A-League;1;195;Australia;23302395;Estadio Nacional (El Medio);3
111395;20;Brisbane Roar;A-League;1;195;Australia;1030239;Eastpoint Arena (Football Ground);4
111396;20;Central Coast Mariners;A-League;1;195;Australia;684;Crown Lane;3
111397;20;Melbourne Victory;A-League;1;195;Australia;896782;Stade Municipal;5
111398;20;Newcastle Jets;A-League;1;195;Australia;1552268;Forest Park Stadium (Square Ground);1
111399;20;Perth Glory;A-League;1;195;Australia;5224;Forest Park Stadium (Square Ground);1
111400;20;Sydney;A-League;1;195;Australia;17159485;Estadio de las Artes (Generic Stadium NG);5
111434;20;Cremonese;Serie B;2;27;Italy;1553203;Arena del Centenario (Estadio del Pueblo);1
111451;20;Bolivia;Friendly International;;53;Bolivia;216631;El Monumento (Estadio Latino);1
111455;20;Canada;Friendly International;;70;Canada;14328880;BC Place Stadium;2
111459;20;Chile;Friendly International;;55;Chile;523896;El Monumento (Estadio Latino);7
111465;20;Ecuador;Friendly International;;57;Ecuador;455728;Euro Arena;5
111466;20;India;Friendly International;;159;India;467517;O Dromo;1
111473;20;New Zealand;Friendly International;;198;New Zealand;323355;O Dromo;2
111487;20;Venezuela;Friendly International;;61;Venezuela;474731;Euro Arena;2
111560;20;Royal Excel Mouscron;Jupiler Pro League;1;7;Belgium;34874032;Court Lane;1
111575;20;Urawa Reds;J-League;1;163;Japan;462411;Stadion Hanguk;5
111588;20;Gyeongnam FC;K League 1;1;167;Korea Republic;204;Euro Arena;1
111651;20;Toronto;Major League Soccer;1;95;United States;896475;Crown Lane;4
111657;20;Frosinone;Serie A;2;27;Italy;94575;Court Lane;1
111659;20;Rodez;Ligue 2;2;18;France;529460;Euro Park;1
111674;20;Al Shabab;Pro League;1;183;Saudi Arabia;185336;Stade Kokoto (Generic Africa 2);4
111678;20;Tijuana;Liga MX;1;83;Mexico;896766;Estadio Nacional (El Medio);6
111701;20;Al Ain;Pro League;;190;United Arab Emirates;335781;Estadio de las Artes (Generic Stadium NG);6
111706;20;Godoy Cruz;Liga Profesional;1;52;Argentina;7690084;El Libertador (La Bombastico);6
111707;20;Aldosivi;Liga Profesional;1;52;Argentina;185049;Stadio Classico;1
111708;20;Atlético Tucumán;Liga Profesional;1;52;Argentina;438064;Estadio Nacional (El Medio);2
111710;20;Defensa y Justicia;Liga Profesional;1;52;Argentina;37625768;Arena del Centenario (Estadio del Pueblo);3
111711;20;Huracán;Liga Profesional;1;52;Argentina;10293509;El Libertador (La Bombastico);7
111716;20;Unión Santa Fe;Liga Profesional;1;52;Argentina;133534;Estadio Nacional (El Medio);5
111721;20;Cúcuta Deportivo;Liga BetPlay;1;56;Colombia;37553903;El Libertador (La Bombastico);1
111722;20;Deportes Tolima;Liga BetPlay;1;56;Colombia;467441;Arena d'Oro;6
111723;20;Deportivo Pasto;Liga BetPlay;1;56;Colombia;466317;Aloha Park (Generic Oceania 2);2
111724;20;Shandong Taishan;Super League;1;155;China PR;1565626;Stadion Hanguk;3
111730;20;Kawasaki Frontale;J-League;1;163;Japan;461025;Euro Arena;5
111766;20;Wellington Phoenix;A-League;1;195;Australia;317694;O Dromo;1
111768;20;Beijing Guoan;Super League;1;155;China PR;458508;Stadion Hanguk;4
111773;20;Shenzhen;Super League;1;155;China PR;37529364;Estadio de las Artes (Generic Stadium NG);1
111774;20;Tianjin Jinmen Tiger;Super League;1;155;China PR;37566900;Stadion Olympik;2
111779;20;Henan;Super League;1;155;China PR;37543306;Stadion Olympik;2
111817;20;Paris;Ligue 2;2;18;France;456022;Euro Arena;1
111821;20;Admira;Bundesliga;1;4;Austria;26669978;Stadion 23. Maj;2
111822;20;Wolfsberger AC;Bundesliga;1;4;Austria;12066298;Euro Park;1
111839;20;Guangzhou Evergrande;Super League;1;155;China PR;1713;Stadion Hanguk;6
111928;20;San Jose Earthquakes;Major League Soccer;1;95;United States;37626398;Crown Lane;2
